ID,AGE_QUINTILES,CODE_GENDER,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,CNT_CHILDREN_BRACKET,CNT_FAM_MEMBERS_BRACKET,ANNUAL_INCOME_QUINTILE,NAME_INCOME_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,status
"5,112,960",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,090,430",3,F,Secondary / secondary special,Civil marriage,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,052,890",3,M,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,105,630",1,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,1,0,0,0
"5,105,629",1,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,1,0,0,0
"5,125,842",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,125,843",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,125,837",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,125,840",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,125,836",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,125,860",3,M,Secondary / secondary special,Civil marriage,1,2,5,Commercial associate,Y,N,House / apartment,0,1,0,0
"5,046,407",5,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,024,978",1,F,Higher education,Civil marriage,1,2,5,Working,Y,N,House / apartment,1,1,0,0
"5,033,587",4,M,Secondary / secondary special,Married,1,2,5,Working,N,N,Municipal apartment,1,1,0,0
"5,090,405",3,F,Higher education,Single / not married,1,1,5,Commercial associate,Y,N,House / apartment,1,1,1,0
"5,115,641",3,M,Higher education,Separated,1,1,5,Working,Y,Y,House / apartment,1,1,0,0
"5,115,637",3,M,Higher education,Separated,1,1,5,Working,Y,Y,House / apartment,1,1,0,0
"5,115,640",3,M,Higher education,Separated,1,1,5,Working,Y,Y,House / apartment,1,1,0,0
"5,146,193",1,M,Higher education,Civil marriage,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,117,329",1,F,Higher education,Single / not married,2,2,5,State servant,N,Y,With parents,0,0,0,0
"5,117,324",1,F,Higher education,Single / not married,2,2,5,State servant,N,Y,With parents,0,0,0,0
"5,117,326",1,F,Higher education,Single / not married,2,2,5,State servant,N,Y,With parents,0,0,0,0
"5,023,111",1,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,1,0,0
"5,023,112",1,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,1,0,0
"5,023,110",1,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,1,0,0
"5,023,114",1,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,1,0,0
"5,100,239",2,M,Secondary / secondary special,Married,2,3,5,Working,N,Y,House / apartment,0,0,0,0
"5,100,238",2,M,Secondary / secondary special,Married,2,3,5,Working,N,Y,House / apartment,0,0,0,0
"5,051,024",1,M,Secondary / secondary special,Married,3,3,5,Commercial associate,N,N,House / apartment,0,0,0,0
"5,112,967",3,M,Secondary / secondary special,Single / not married,1,1,5,Pensioner,N,N,House / apartment,0,0,0,0
"5,036,600",4,F,Higher education,Married,1,2,5,Pensioner,N,Y,House / apartment,0,1,0,0
"5,115,443",4,M,Secondary / secondary special,Married,1,2,5,Pensioner,N,Y,House / apartment,0,0,0,0
"5,115,442",4,M,Secondary / secondary special,Married,1,2,5,Pensioner,N,Y,House / apartment,0,0,0,0
"5,135,379",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,380",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,378",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,382",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,377",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,384",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,385",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,381",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,383",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,045,941",2,F,Higher education,Married,2,3,5,Working,Y,N,House / apartment,0,0,0,0
"5,045,948",2,F,Higher education,Married,2,3,5,Working,Y,N,House / apartment,0,0,0,0
"5,045,945",2,F,Higher education,Married,2,3,5,Working,Y,N,House / apartment,0,0,0,0
"5,045,946",2,F,Higher education,Married,2,3,5,Working,Y,N,House / apartment,0,0,0,0
"5,045,947",2,F,Higher education,Married,2,3,5,Working,Y,N,House / apartment,0,0,0,0
"5,045,949",2,F,Higher education,Married,2,3,5,Working,Y,N,House / apartment,0,0,0,0
"5,025,143",4,F,Secondary / secondary special,Separated,1,1,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,025,145",4,F,Secondary / secondary special,Separated,1,1,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,104,882",5,F,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,104,881",5,F,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,104,880",5,F,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,067,224",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,228",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,232",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,246",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,225",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,237",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,247",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,238",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,242",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,244",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,248",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,233",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,226",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,236",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,223",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,249",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,067,222",3,F,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,036,943",2,F,Secondary / secondary special,Single / not married,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,096,390",5,M,Higher education,Single / not married,1,1,5,Commercial associate,Y,N,House / apartment,1,1,1,0
"5,066,929",4,M,Secondary / secondary special,Separated,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,066,928",4,M,Secondary / secondary special,Separated,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,066,930",4,M,Secondary / secondary special,Separated,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,066,925",4,M,Secondary / secondary special,Separated,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,066,926",4,M,Secondary / secondary special,Separated,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,066,927",4,M,Secondary / secondary special,Separated,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,066,931",4,M,Secondary / secondary special,Separated,1,1,5,Working,N,Y,House / apartment,0,0,0,0
"5,058,531",1,M,Secondary / secondary special,Single / not married,1,1,5,Working,N,N,Municipal apartment,0,0,0,1
"5,058,530",1,M,Secondary / secondary special,Single / not married,1,1,5,Working,N,N,Municipal apartment,0,0,0,1
"5,058,527",1,M,Secondary / secondary special,Single / not married,1,1,5,Working,N,N,Municipal apartment,0,0,0,0
"5,149,880",4,F,Higher education,Married,2,3,5,Commercial associate,Y,Y,House / apartment,0,1,0,0
"5,149,878",4,F,Higher education,Married,2,3,5,Commercial associate,Y,Y,House / apartment,0,1,0,0
"5,149,879",4,F,Higher education,Married,2,3,5,Commercial associate,Y,Y,House / apartment,0,1,0,0
"5,033,696",4,F,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,033,697",4,F,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,113,204",1,M,Incomplete higher,Married,2,3,5,Working,N,N,House / apartment,0,0,0,0
"5,086,021",4,F,Higher education,Married,1,2,5,Working,N,Y,House / apartment,0,0,0,0
"5,086,017",4,F,Higher education,Married,1,2,5,Working,N,Y,House / apartment,0,0,0,0
"5,086,018",4,F,Higher education,Married,1,2,5,Working,N,Y,House / apartment,0,0,0,0
"5,086,033",4,F,Higher education,Married,1,2,5,Working,N,Y,House / apartment,0,0,0,0
"5,086,023",4,F,Higher education,Married,1,2,5,Working,N,Y,House / apartment,0,0,0,0
"5,089,437",3,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,0,0,0,0
"5,089,441",3,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,0,0,0,0
"5,089,435",3,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,0,0,0,0
"5,089,439",3,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,0,0,0,0
"5,089,440",3,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,0,0,0,0
"5,090,302",4,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,1,0
"5,062,635",3,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,0,0,0
"5,062,639",3,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,0,0,0
"5,062,636",3,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,0,0,0
"5,062,637",3,M,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,0,0,0
"5,096,681",2,F,Secondary / secondary special,Married,1,2,5,Working,Y,N,House / apartment,1,1,0,0
"5,096,682",2,F,Secondary / secondary special,Married,1,2,5,Working,Y,N,House / apartment,1,1,0,0
"5,090,548",3,F,Higher education,Married,1,2,5,State servant,N,Y,House / apartment,0,0,0,0
"5,149,985",2,F,Higher education,Married,2,3,5,State servant,N,Y,House / apartment,0,0,0,0
"5,149,984",2,F,Higher education,Married,2,3,5,State servant,N,Y,House / apartment,0,0,0,0
"5,149,981",2,F,Higher education,Married,2,3,5,State servant,N,Y,House / apartment,0,0,0,0
"5,149,977",2,F,Higher education,Married,2,3,5,State servant,N,Y,House / apartment,0,0,0,0
"5,149,983",2,F,Higher education,Married,2,3,5,State servant,N,Y,House / apartment,0,0,0,0
"5,149,978",2,F,Higher education,Married,2,3,5,State servant,N,Y,House / apartment,0,0,0,0
"5,047,879",4,F,Secondary / secondary special,Married,3,3,5,State servant,N,Y,House / apartment,0,1,0,0
"5,047,877",4,F,Secondary / secondary special,Married,3,3,5,State servant,N,Y,House / apartment,0,1,0,0
"5,149,685",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,675",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,677",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,684",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,689",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,679",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,691",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,690",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,682",2,F,Secondary / secondary special,Married,4,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,022,472",4,M,Secondary / secondary special,Married,1,2,5,State servant,Y,Y,House / apartment,0,0,0,0
"5,022,462",4,M,Secondary / secondary special,Married,1,2,5,State servant,Y,Y,House / apartment,0,0,0,0
"5,022,466",4,M,Secondary / secondary special,Married,1,2,5,State servant,Y,Y,House / apartment,0,0,0,0
"5,022,468",4,M,Secondary / secondary special,Married,1,2,5,State servant,Y,Y,House / apartment,0,0,0,0
"5,022,473",4,M,Secondary / secondary special,Married,1,2,5,State servant,Y,Y,House / apartment,0,0,0,0
"5,100,307",1,M,Secondary / secondary special,Married,3,3,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,058,522",2,F,Secondary / secondary special,Married,1,2,5,Commercial associate,N,Y,With parents,1,1,0,0
"5,041,113",4,M,Secondary / secondary special,Single / not married,1,1,5,Commercial associate,Y,Y,House / apartment,1,1,0,0
"5,041,111",4,M,Secondary / secondary special,Single / not married,1,1,5,Commercial associate,Y,Y,House / apartment,1,1,0,0
"5,113,169",3,F,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,096,400",4,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,1,0,0
"5,096,403",4,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,1,0,0
"5,096,402",4,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,1,0,0
"5,023,846",5,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,090,992",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,1,1,0
"5,090,993",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,1,1,0
"5,090,990",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,1,1,0
"5,090,994",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,1,1,0
"5,090,999",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,1,1,0
"5,090,991",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,1,1,0
"5,091,000",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,1,1,0
"5,037,107",4,F,Higher education,Married,2,3,5,Working,N,N,With parents,1,0,0,0
"5,145,912",4,F,Higher education,Married,2,3,5,Working,N,N,With parents,1,0,0,0
"5,145,911",4,F,Higher education,Married,2,3,5,Working,N,N,With parents,1,0,0,0
"5,022,499",2,M,Secondary / secondary special,Married,2,3,5,State servant,Y,N,House / apartment,0,0,0,0
"5,022,495",2,M,Secondary / secondary special,Married,2,3,5,State servant,Y,N,House / apartment,0,0,0,0
"5,022,498",2,M,Secondary / secondary special,Married,2,3,5,State servant,Y,N,House / apartment,0,0,0,0
"5,022,496",2,M,Secondary / secondary special,Married,2,3,5,State servant,Y,N,House / apartment,0,0,0,0
"5,022,502",2,M,Secondary / secondary special,Married,2,3,5,State servant,Y,N,House / apartment,0,0,0,0
"5,028,646",1,F,Higher education,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,028,643",1,F,Higher education,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,048,557",1,M,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,048,555",1,M,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,048,556",1,M,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,149,668",3,M,Higher education,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,1,0,0
"5,149,671",3,M,Higher education,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,1,0,0
"5,149,669",3,M,Higher education,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,1,0,0
"5,149,673",3,M,Higher education,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,1,0,0
"5,149,670",3,M,Higher education,Married,1,2,5,Commercial associate,N,Y,House / apartment,0,1,0,0
"5,037,187",2,F,Incomplete higher,Civil marriage,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,139,986",2,F,Incomplete higher,Civil marriage,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,095,735",4,M,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,1,0,0,0
"5,008,843",1,M,Higher education,Married,2,3,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,008,838",1,M,Higher education,Married,2,3,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,008,840",1,M,Higher education,Married,2,3,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,033,641",2,F,Higher education,Widow,2,2,5,Commercial associate,N,Y,House / apartment,1,0,0,0
"5,090,865",2,M,Secondary / secondary special,Single / not married,1,1,5,Working,N,N,House / apartment,0,0,1,0
"5,041,948",1,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,1,1,0,0
"5,041,947",1,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,1,1,0,0
"5,097,109",1,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,1,1,0,0
"5,041,946",1,F,Higher education,Married,1,2,5,Working,N,N,House / apartment,1,1,0,0
"5,095,424",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,0,1,0
"5,095,417",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,0,1,0
"5,095,425",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,0,1,0
"5,095,423",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,1,0,1,0
"5,089,509",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,508",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,506",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,517",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,507",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,513",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,516",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,511",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,089,518",2,F,Secondary / secondary special,Married,2,3,5,Working,Y,N,Rented apartment,1,1,1,0
"5,097,145",3,M,Secondary / secondary special,Married,2,3,5,Commercial associate,Y,N,House / apartment,0,1,0,1
"5,117,063",4,F,Higher education,Separated,1,1,5,Working,Y,Y,House / apartment,1,1,0,0
"5,067,197",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,201",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,196",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,195",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,198",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,207",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,203",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,194",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,205",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,067,202",2,M,Secondary / secondary special,Married,2,3,5,Working,N,N,With parents,0,0,0,0
"5,028,489",3,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,028,487",3,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,028,486",3,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,028,484",3,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,1,0,0,0
"5,033,663",2,M,Secondary / secondary special,Married,3,3,5,Working,N,N,Office apartment,0,0,0,1
"5,025,117",2,M,Higher education,Married,2,3,5,Working,Y,N,House / apartment,0,0,0,0
"5,024,734",3,M,Secondary / secondary special,Married,2,3,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,092,352",3,F,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,1,0,0,0
"5,092,351",3,F,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,1,0,0,0
"5,143,281",4,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,143,276",4,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,143,274",4,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,143,280",4,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,143,275",4,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,143,282",4,M,Secondary / secondary special,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,053,585",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,053,586",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,053,583",1,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,0,0,0
"5,113,711",3,F,Secondary / secondary special,Married,2,3,5,State servant,Y,Y,House / apartment,0,1,1,0
"5,113,712",3,F,Secondary / secondary special,Married,2,3,5,State servant,Y,Y,House / apartment,0,1,1,0
"5,094,929",3,M,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,094,932",3,M,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,094,928",3,M,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,137,287",2,F,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,0,1,0,0
"5,137,288",2,F,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,0,1,0,0
"5,137,280",2,F,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,0,1,0,0
"5,137,286",2,F,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,0,1,0,0
"5,137,281",2,F,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,0,1,0,0
"5,137,284",2,F,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,0,1,0,0
"5,137,285",2,F,Higher education,Married,1,2,5,Commercial associate,N,N,House / apartment,0,1,0,0
"5,056,102",3,F,Incomplete higher,Married,2,3,5,Commercial associate,Y,N,House / apartment,0,0,0,0
"5,092,424",3,F,Higher education,Civil marriage,1,2,5,Commercial associate,Y,Y,House / apartment,1,1,0,0
"5,092,423",3,F,Higher education,Civil marriage,1,2,5,Commercial associate,Y,Y,House / apartment,1,1,0,0
"5,113,771",3,F,Secondary / secondary special,Married,2,3,5,Pensioner,N,Y,House / apartment,0,0,0,0
"5,042,259",5,F,Secondary / secondary special,Married,1,2,5,Pensioner,N,Y,House / apartment,0,0,0,0
"5,142,594",4,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,142,593",4,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,142,595",4,M,Higher education,Married,1,2,5,Working,Y,Y,House / apartment,0,1,0,0
"5,135,972",2,F,Secondary / secondary special,Separated,1,1,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,135,982",2,F,Secondary / secondary special,Separated,1,1,5,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,009,875",3,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,1,0,0,0
"5,009,872",3,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,1,0,0,0
"5,009,873",3,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,1,0,0,0
"5,054,265",2,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,0,1,0,0
"5,054,268",2,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,0,1,0,0
"5,054,264",2,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,0,1,0,0
"5,054,263",2,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,0,1,0,0
"5,054,269",2,M,Higher education,Married,3,3,5,Commercial associate,Y,N,House / apartment,0,1,0,0
"5,090,447",3,M,Higher education,Single / not married,1,1,5,Commercial associate,N,Y,House / apartment,0,1,1,0
"5,090,316",4,F,Higher education,Married,1,2,5,Working,N,Y,House / apartment,1,0,0,0
"5,061,619",1,M,Incomplete higher,Single / not married,1,1,5,State servant,Y,Y,Rented apartment,0,1,0,0
"5,061,621",1,M,Incomplete higher,Single / not married,1,1,5,State servant,Y,Y,Rented apartment,0,1,0,0
"5,061,622",1,M,Incomplete higher,Single / not married,1,1,5,State servant,Y,Y,Rented apartment,0,1,0,0
"5,033,665",3,M,Secondary / secondary special,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,125,544",3,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,0,0,0
"5,125,547",3,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,0,0,0
"5,125,546",3,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,0,0,0
"5,125,543",3,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,0,0,0
"5,125,545",3,M,Higher education,Married,1,2,5,Working,Y,N,House / apartment,1,0,0,0
"5,090,433",4,M,Secondary / secondary special,Civil marriage,1,2,5,Working,Y,Y,House / apartment,0,0,0,1
"5,068,058",3,M,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,068,061",3,M,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,068,064",3,M,Higher education,Married,2,3,5,Working,Y,Y,House / apartment,0,0,0,0
"5,117,170",5,F,Higher education,Married,1,2,5,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,021,756",2,F,Incomplete higher,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,1,1,0
"5,009,784",3,M,Higher education,Married,3,3,5,State servant,Y,N,Municipal apartment,1,0,0,0
"5,009,783",3,M,Higher education,Married,3,3,5,State servant,Y,N,Municipal apartment,1,0,0,0
"5,021,948",2,F,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,021,943",2,F,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,021,942",2,F,Higher education,Married,1,2,5,Commercial associate,Y,Y,House / apartment,0,0,0,0
